epoch,train_loss,val_loss,val_accuracy
1,0.5984970385594763,0.35764392715292614,0.8705517792882846
2,0.42088655446623935,1.8858790908949064,0.7127149140343862
3,0.39559885091719427,0.26943376605003216,0.9005397840863655
4,0.37992542594475254,0.2520962440596221,0.9050379848060776
5,0.3378381567950557,0.29397686597066947,0.891343462614954
